Unnamed: 0,Unnamed: 1,Unnamed: 2,New York State Department of Corrections and Community Supervision,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
2022-06-22,940 Attica,,3 102.10 THREATS 115.10 SEARCH/FRISK 104.13 CREATE DISTURB 4,4.0,89,,,,,,,
2022-06-22,1110 Cayuga,,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 7,6.0,60,,,,,,,
2022-06-22,730 Clinton,,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,120,,,,,,,
2022-06-22,730 Clinton,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,209,,,,,,,
2022-06-22,1520 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,90,,,,,,,
2022-06-22,748 Clinton,,3 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 105.13 GANGS 6,5.0,180,,,,,,,
2022-06-22,1520 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,179,,,,,,,
2022-06-22,1520 Clinton,,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,6.0,180,,,,,,,
2022-06-22,1730 Clinton,,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 6,6.0,30,,,,,,,
2022-06-22,1925 Collins,,3 113.10 WEAPON 3,1.0,45,,,,,,,
2022-06-22,1950 Collins,,3 113.10 WEAPON 2,1.0,90,,,,,,,
2022-06-22,1405 Five Points,,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,271,,,,,,,
2022-06-22,2300 Greene,,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,30,,,,,,,
2022-06-22,830 Mohawk,,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 5,3.0,270,,,,,,,
2022-06-22,915 Upstate,,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 2,2.0,60,,,,,,,
2022-06-22,830 Wende,,3 104.11 VIOLENT CONDUCT 104.12 DEMONSTRATION 106.10 DIRECT ORDER 6,6.0,240,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - July 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-07-01,1830,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,60,,,,,,,
2022-07-01,1830,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 4,4.0,45,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,180,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,180,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,90,,,,,,,
2022-07-01,2130,Auburn,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,2.0,90,,,,,,,
2022-07-01,2130,Auburn,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 104.13 CREATE DISTURB 4,3.0,34,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,89,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,180,,,,,,,
2022-07-01,1630,Auburn,3 104.12 DEMONSTRATION 104.12 DEMONSTRATION 106.10 DIRECT ORDER 10,8.0,180,,,,,,,
2022-07-01,830,Auburn,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,365,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,120,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,30,,,,,,,
2022-07-01,2130,Auburn,3 104.12 DEMONSTRATION 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,124,,,,,,,
2022-07-01,1505,Auburn,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 4,4.0,90,,,,,,,
2022-07-01,800,Bare Hill,3 100.11 ASSAULT ON STAFF 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,45,,,,,,,
2022-07-01,730,Clinton,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,271,,,,,,,
2022-07-01,730,Clinton,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,366,,,,,,,
2022-07-01,730,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-07-01,730,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-07-01,1105,Clinton,3 102.10 THREATS 104.13 CREATE DISTURB 2,2.0,45,,,,,,,
2022-07-01,1235,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 2,2.0,120,,,,,,,
2022-07-01,2110,Coxsackie,3 102.10 THREATS 104.11 VIOLENT CONDUCT 107.11 HARASSMENT 5,3.0,60,,,,,,,
2022-07-01,759,Fishkill,3 100.11 ASSAULT ON STAFF 118.10 ARSON 104.11 VIOLENT CONDUCT 5,5.0,270,,,,,,,
2022-07-01,730,Five Points,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 6,5.0,400,,,,,,,
2022-07-01,1020,Great Meadow,3 118.10 ARSON 1,1.0,30,,,,,,,
2022-07-01,2000,Great Meadow,3 118.22 UNHYGIENIC ACT 107.10 INTERFERENCE 2,2.0,120,,,,,,,
2022-07-01,1800,Green Haven,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,7,,,,,,,
2022-07-01,1047,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,5.0,284,,,,,,,
2022-07-01,1046,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,313,,,,,,,
2022-07-01,1045,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,104,,,,,,,
2022-07-01,1046,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 4,4.0,254,,,,,,,
2022-07-01,1047,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 5,4.0,314,,,,,,,
2022-07-01,1800,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,94,,,,,,,
2022-07-01,1046,Green Haven,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,64,,,,,,,
2022-07-01,1620,Greene,3 100.13 FIGHTING 104.13 CREATE DISTURB 5,2.0,9,,,,,,,
2022-07-01,400,Greene,3 102.10 THREATS 112.22 OBSTRUCT VISIB 5,2.0,60,,,,,,,
2022-07-01,1620,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,30,,,,,,,
2022-07-01,955,Lakeview,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 6,5.0,90,,,,,,,
2022-07-01,1213,Marcy,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,14,,,,,,,
2022-07-01,1850,Mid-State,3 106.10 DIRECT ORDER 107.10 INTERFERENCE 109.12 MOVEMENT VIO 3,3.0,15,,,,,,,
2022-07-01,820,Mohawk,3 114.10 SMUGGLING 113.23 CONTRABAND 2,2.0,90,,,,,,,
2022-07-01,1658,Mohawk,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,3.0,30,,,,,,,
2022-07-01,853,Riverview,3 114.10 SMUGGLING 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-07-01,1020,Sullivan,3 113.10 WEAPON 114.10 SMUGGLING 113.23 CONTRABAND 4,4.0,90,,,,,,,
2022-07-01,1048,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,30,,,,,,,
2022-07-01,1600,Woodbourne,3 101.22 STALKING 107.11 HARASSMENT 2,2.0,81,,,,,,,
2022-07-02,720,Albion,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 4,4.0,60,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - July 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-07-02,1510,Attica,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 118.22 UNHYGIENIC ACT 6,6.0,270,,,,,,,
2022-07-02,1445,Auburn,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 7,5.0,120,,,,,,,
2022-07-02,1755,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,48,,,,,,,
2022-07-02,2145,Cayuga,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 5,5.0,150,,,,,,,
2022-07-02,720,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,119,,,,,,,
2022-07-02,720,Clinton,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,120,,,,,,,
2022-07-02,721,Clinton,3 100.13 FIGHTING 4,1.0,3,,,,,,,
2022-07-02,1440,Clinton,3 118.22 UNHYGIENIC ACT 1,1.0,40,,,,,,,
2022-07-02,1010,Coxsackie,3 100.11 ASSAULT ON STAFF 118.10 ARSON 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2022-07-02,1015,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,4.0,90,,,,,,,
2022-07-02,1015,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 6,5.0,120,,,,,,,
2022-07-02,1004,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2022-07-02,1015,Coxsackie,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 102.10 THREATS 6,5.0,365,,,,,,,
2022-07-02,1800,Coxsackie,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,5.0,45,,,,,,,
2022-07-02,1510,Elmira,3 113.10 WEAPON 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,60,,,,,,,
2022-07-02,1215,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,59,,,,,,,
2022-07-02,1420,Great Meadow,3 100.11 ASSAULT ON STAFF 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 8,8.0,365,,,,,,,
2022-07-02,1825,Lakeview,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,40,,,,,,,
2022-07-02,1825,Lakeview,3 113.10 WEAPON 106.10 DIRECT ORDER 104.13 CREATE DISTURB 5,5.0,179,,,,,,,
2022-07-02,1640,Orleans,3 114.10 SMUGGLING 107.10 INTERFERENCE 113.23 CONTRABAND 3,3.0,30,,,,,,,
2022-07-02,1825,Sing Sing,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,58,,,,,,,
2022-07-02,1410,Upstate,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,60,,,,,,,
2022-07-02,1540,Upstate,3 102.10 THREATS 114.10 SMUGGLING 115.10 SEARCH/FRISK 8,8.0,90,,,,,,,
2022-07-02,635,Upstate,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 5,4.0,45,,,,,,,
2022-07-02,1230,Wyoming,3 100.13 FIGHTING 102.10 THREATS 104.11 VIOLENT CONDUCT 4,4.0,105,,,,,,,
2022-07-03,2130,Albion,3 107.10 INTERFERENCE 113.31 ALCOLHOL USE 3,2.0,75,,,,,,,
2022-07-03,2130,Albion,3 107.10 INTERFERENCE 104.13 CREATE DISTURB 113.31 ALCOLHOL USE 3,3.0,15,,,,,,,
2022-07-03,1540,Attica,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,4,,,,,,,
2022-07-03,1430,Attica,3 118.22 UNHYGIENIC ACT 102.10 THREATS 2,2.0,180,,,,,,,
2022-07-03,1104,Coxsackie,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 7,6.0,90,,,,,,,
2022-07-03,2005,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,5.0,365,,,,,,,
2022-07-03,2010,Elmira,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 5,5.0,120,,,,,,,
2022-07-03,1745,Fishkill,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-07-03,1935,Five Points,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,6.0,120,,,,,,,
2022-07-03,1612,Five Points,3 106.10 DIRECT ORDER 104.13 CREATE DISTURB 6,2.0,15,,,,,,,
2022-07-03,1935,Five Points,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 6,6.0,180,,,,,,,
2022-07-03,825,Franklin,3 113.10 WEAPON 106.10 DIRECT ORDER 2,2.0,239,,,,,,,
2022-07-03,2130,Gouverneur,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,3.0,14,,,,,,,
2022-07-03,1100,Green Haven,3 113.10 WEAPON 114.10 SMUGGLING 113.11 ALTERED ITEM 4,3.0,253,,,,,,,
2022-07-03,1410,Green Haven,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 7,6.0,60,,,,,,,
2022-07-03,1254,Green Haven,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,120,,,,,,,
2022-07-03,740,Greene,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,30,,,,,,,
2022-07-03,1633,Greene,3 102.10 THREATS 104.11 VIOLENT CONDUCT 181.10 HEARING DISP 5,5.0,28,,,,,,,
2022-07-03,1925,Marcy,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,120,,,,,,,
2022-07-03,1515,Mid-State,3 113.10 WEAPON 113.11 ALTERED ITEM 4,2.0,34,,,,,,,
2022-07-03,1235,Sing Sing,3 100.13 FIGHTING 4,1.0,10,,,,,,,
2022-07-03,1621,Washington,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 104.11 VIOLENT CONDUCT 10,8.0,44,,,,,,,
2022-07-03,1130,Wende,3 102.10 THREATS 103.10 BRIBERY/EXTORTION 107.11 HARASSMENT 4,4.0,45,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - July 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-07-03,1305,Wende,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,160,,,,,,,
2022-07-04,2050,Attica,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 100.13 FIGHTING 7,7.0,364,,,,,,,
2022-07-04,830,Bare Hill,3 102.10 THREATS 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 6,6.0,45,,,,,,,
2022-07-04,2020,Bedford Hills,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,65,,,,,,,
2022-07-04,1845,Cape Vincent,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,90,,,,,,,
2022-07-04,1845,Cape Vincent,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,5.0,270,,,,,,,
2022-07-04,1844,Cape Vincent,3 100.13 FIGHTING 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 8,7.0,60,,,,,,,
2022-07-04,1530,Clinton,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,3.0,44,,,,,,,
2022-07-04,1110,Coxsackie,3 103.10 BRIBERY/EXTORTION 104.12 DEMONSTRATION 106.10 DIRECT ORDER 5,5.0,180,,,,,,,
2022-07-04,645,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,270,,,,,,,
2022-07-04,825,Fishkill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,90,,,,,,,
2022-07-04,805,Five Points,3 100.11 ASSAULT ON STAFF 102.10 THREATS 104.11 VIOLENT CONDUCT 5,5.0,365,,,,,,,
2022-07-04,815,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 2,2.0,365,,,,,,,
2022-07-04,1200,Five Points,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,3.0,90,,,,,,,
2022-07-04,240,Great Meadow,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 6,5.0,90,,,,,,,
2022-07-04,900,Great Meadow,3 118.22 UNHYGIENIC ACT 118.33 FLOODING 2,2.0,60,,,,,,,
2022-07-04,2043,Greene,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 6,5.0,60,,,,,,,
2022-07-04,1330,Groveland,3 102.10 THREATS 106.10 DIRECT ORDER 104.13 CREATE DISTURB 6,5.0,60,,,,,,,
2022-07-04,1305,Wende,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 107.10 INTERFERENCE 3,3.0,60,,,,,,,
2022-07-05,1610,Albion,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 3,3.0,12,,,,,,,
2022-07-05,1100,Albion,3 114.10 SMUGGLING 116.10 LOSS/DAMAGE PROP 2,2.0,15,,,,,,,
2022-07-05,1130,Attica,3 101.11 FORCIBLE TOUCHING 3,1.0,120,,,,,,,
2022-07-05,1700,Attica,3 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 107.10 INTERFERENCE 3,3.0,92,,,,,,,
2022-07-05,930,Attica,3 118.22 UNHYGIENIC ACT 101.20 LEWD CONDUCT 107.10 INTERFERENCE 4,4.0,90,,,,,,,
2022-07-05,1650,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 4,3.0,90,,,,,,,
2022-07-05,1650,Auburn,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,3.0,180,,,,,,,
2022-07-05,1650,Auburn,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,4.0,30,,,,,,,
2022-07-05,1650,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,18,,,,,,,
2022-07-05,1650,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,30,,,,,,,
2022-07-05,1050,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.11 VIOLENT CONDUCT 9,9.0,90,,,,,,,
2022-07-05,1050,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90,,,,,,,
2022-07-05,1050,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,60,,,,,,,
2022-07-05,1050,Bare Hill,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,90,,,,,,,
2022-07-05,1805,Clinton,3 118.22 UNHYGIENIC ACT 104.13 CREATE DISTURB 2,2.0,182,,,,,,,
2022-07-05,930,Clinton,3 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 4,4.0,30,,,,,,,
2022-07-05,935,Clinton,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 5,5.0,90,,,,,,,
2022-07-05,1330,Collins,3 102.10 THREATS 106.10 DIRECT ORDER 107.10 INTERFERENCE 4,4.0,13,,,,,,,
2022-07-05,2040,Collins,3 100.13 FIGHTING 3,1.0,13,,,,,,,
2022-07-05,945,Collins,3 100.10 ASSAULT ON INCAR INDIV 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 4,4.0,89,,,,,,,
2022-07-05,1533,Coxsackie,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,120,,,,,,,
2022-07-05,1533,Coxsackie,3 100.11 ASSAULT ON STAFF 113.10 WEAPON 106.10 DIRECT ORDER 6,3.0,90,,,,,,,
2022-07-05,2045,Elmira,3 100.10 ASSAULT ON INCAR INDIV 113.10 WEAPON 104.11 VIOLENT CONDUCT 6,5.0,349,,,,,,,
2022-07-05,730,Elmira,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 115.10 SEARCH/FRISK 5,4.0,62,,,,,,,
2022-07-05,2045,Elmira,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,180,,,,,,,
2022-07-05,2045,Elmira,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,60,,,,,,,
2022-07-05,1150,Five Points,3 100.11 ASSAULT ON STAFF 118.22 UNHYGIENIC ACT 106.10 DIRECT ORDER 3,3.0,60,,,,,,,
2022-07-05,1500,Five Points,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,59,,,,,,,
2022-07-05,910,Franklin,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 3,3.0,62,,,,,,,
,,,"Disciplinary Incidents Originally Resulting in a SHU sanction - July 2022 (Dismissals Excluded, Only Guilty Rule Violations Included) As of August 1, 2022",,,,,,,,,
Date,Time,Facility,TIER Guilty1 G1Label Guilty2 G2Label Guilty3 G3Label Total Infractions Total Guilty Infractions,,Original SHU Days,,,,,,,
2022-07-05,2350,Gouverneur,3 113.10 WEAPON 113.11 ALTERED ITEM 2,2.0,90,,,,,,,
2022-07-05,1115,Green Haven,3 101.20 LEWD CONDUCT 3,1.0,44,,,,,,,
2022-07-05,730,Greene,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,270,,,,,,,
2022-07-05,730,Greene,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,365,,,,,,,
2022-07-05,1250,Groveland,3 113.10 WEAPON 100.13 FIGHTING 104.11 VIOLENT CONDUCT 8,8.0,135,,,,,,,
2022-07-05,1140,Mohawk,3 113.10 WEAPON 113.23 CONTRABAND 2,2.0,30,,,,,,,
2022-07-05,635,Shawangunk,3 115.10 SEARCH/FRISK 106.10 DIRECT ORDER 3,2.0,6,,,,,,,
2022-07-05,1155,Shawangunk,3 113.10 WEAPON 113.23 CONTRABAND 113.11 ALTERED ITEM 3,3.0,120,,,,,,,
2022-07-05,1937,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,45,,,,,,,
2022-07-05,915,Upstate,3 100.11 ASSAULT ON STAFF 106.10 DIRECT ORDER 104.13 CREATE DISTURB 3,3.0,180,,,,,,,
2022-07-05,1223,Upstate,3 118.22 UNHYGIENIC ACT 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,120,,,,,,,
2022-07-05,1937,Upstate,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,5.0,30,,,,,,,
2022-07-05,1650,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,47,,,,,,,
2022-07-05,1650,Wende,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,47,,,,,,,
2022-07-05,1505,Woodbourne,3 114.10 SMUGGLING 113.33 DRUG POSSES 113.34 DRUG USE 4,4.0,75,,,,,,,
2022-07-05,1444,Wyoming,3 113.33 DRUG POSSES 113.23 CONTRABAND 2,2.0,30,,,,,,,
2022-07-06,1530,Attica,3 100.11 ASSAULT ON STAFF 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 4,4.0,99,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 4,4.0,120,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,90,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,119,,,,,,,
2022-07-06,1532,Attica,3 100.10 ASSAULT ON INCAR INDIV 100.13 FIGHTING 104.11 VIOLENT CONDUCT 5,5.0,97,,,,,,,
2022-07-06,1532,Attica,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 104.13 CREATE DISTURB 5,3.0,30,,,,,,,
2022-07-06,2100,Auburn,3 100.13 FIGHTING 104.11 VIOLENT CONDUCT 106.10 DIRECT ORDER 5,4.0,100,,,,,,,
